id,domain,model,method,question,gold,answer,confidence_raw,confidence,correct,parse_success,raw_response
mgsm_ja_196,math,claude-sonnet-4-6,ling_1s,ペンは鉛筆と消しゴムを合わせた値段と同じ価格です。鉛筆は$1.20、消しゴムは$0.30です。ペン8本はいくらになりますか？,12,12,,,1,0,回答: 12\n確信度: ほぼ確実
mgsm_ja_197,math,claude-sonnet-4-6,ling_1s,ある町で、200ポンドの人参が40件のレストランに配布されようとしている。それぞれのレストランは2ポンドの人参を受け取ることになっている。配布されずに残る人参は何ポンドか？,120,120,,,1,0,回答: 120\n確信度: ほぼ確実
mgsm_ja_198,math,claude-sonnet-4-6,ling_1s,"ソーダ市には住民が23,786人いる。これには8,417人の男性と9,092人の女性が含まれる。人口の残りは子どもである。ソーダ市にいる子どもの数は何人か？",6277,6277,,,1,0,回答: 6277\n確信度: ほぼ確実
mgsm_ja_199,math,claude-sonnet-4-6,ling_1s,エレインは最初ポケモンカードを20枚もっていた。1か月後、その3倍の枚数のカードを新たに集めていた。2か月目には、1か月目と比べて20枚少ない数のカードを集めた。3か月目には、1か月目と2か月目で集めたポケモンカードの合計数の2倍の枚数のカードを集めた。今エレインはポケモンカードを合計何枚もっているか？,320,360,,,0,0,回答: 360\n確信度: ほぼ確実
mgsm_ja_200,math,claude-sonnet-4-6,ling_1s,"マークは編集者である。2つの出版社向けに毎週同じ数の文を編集しており、それぞれの出版社が1文あたりに支払う金額は異なる。出版社Bは出版社Aの2倍の金額を支払う。マークは毎週合計1,000文編集し、出版社Aは彼に1文あたり5セント支払う。マークは毎週何セントもらっているか？",7500,7500,,,1,0,回答: 7500\n確信度: ほぼ確実
mgsm_ja_201,math,claude-sonnet-4-6,ling_1s,バルダーは井戸から水を得る。彼は毎朝桶5杯の水を得て、午後は毎日6杯の水を得る。もし1桶につき5リットルの水が入っているなら、彼は毎日何リットルの水を得ているか？,55,55,,,1,0,回答: 55\n確信度: ほぼ確実
mgsm_ja_202,math,claude-sonnet-4-6,ling_1s,"ジョンは仕事で賞を受賞した。この賞は5,000ドルの一時金と給料の5%アップを伴う。もしジョンが年間を通して毎週2,000ドル稼いでいて、1年の最初の日にこの賞を受け取っていた場合、ジョンはその年いくら受け取っていたか？","114,200",[計算],,,0,0,"回答: [計算]\n週2,000ドル × 52週 = 104,000ドル（基本給）\n5%アップ後の週給 = 2,100ドル\n年間給与 = 2,100 × 52 = 109,200ドル\n一時金 = 5,000ドル\n合計 = 114,200ドル\n\n回答: 114200\n確信度: ほぼ確実"
mgsm_ja_203,math,claude-sonnet-4-6,ling_1s,ジョジーは10エイカーの農場でブドウを育てている。各エイカーにつき、毎年ぶどうを5トン生産できる。ブドウ1トンにつき、ワイン2バレルを製造できる。彼女の農場は毎年、何バレルのワインを製造できるか？,100,100,,,1,0,回答: 100\n確信度: ほぼ確実
mgsm_ja_204,math,claude-sonnet-4-6,ling_1s,カールの大好物はチーズです。彼は今週毎日お昼にサンドイッチを食べて、サンドイッチ1つ1つにチーズを2切れ使いました。その週のうち3日間は、朝ごはんにチーズ卵オムレツを食べ、オムレツ1つあたりサンドイッチよりも1切れ多いチーズを使いました。その週、何日かは大きなお皿で使ったマカロニチーズを食べ続け、これにはチーズを8切れ使いました。合計で何切れのチーズを使ったでしょうか？,31,[数値のみ],,,0,0,回答: [数値のみ]\n\nまず整理します：\n- 今週は7日間\n- 毎日昼にサンドイッチ：7日 × 2切れ = 14切れ\n- 3日間朝にオムレツ：サンドイッチより1切れ多い = 3切れ/個、3日 × 3切れ = 9切れ\n- マカロニチーズ：8切れ（何日か食べ続けたが、合計8切れ）\n\n合計：14 + 9 + 8 = 31切れ\n\n回答: 31\n確信度: かなり自信がある
mgsm_ja_205,math,claude-sonnet-4-6,ling_1s,ジャネットは22本の緑色のペンがあり、10本の黄色のペンがあります。それから彼女は青色のペンを6袋、赤色のペンを2袋購入しました。青色のペンの各袋には9本、赤色のペンの各袋には6本入っていました。ジャネットには今何本のペンがありますか？,98,98,,,1,0,回答: 98\n確信度: ほぼ確実
mgsm_ja_206,math,claude-sonnet-4-6,ling_1s,ブリンリーはバート先生の数学の授業を受けています。バート先生はセメスターごとに6回テストを行います。彼は、各セメスターで最も低いスコアを、平均点から取り除くことを生徒に許可しています。ブリンリーがもし、最初の5回のテストで89、71、92、100そして86点を取ったら、彼女が平均で93点を取るには、6回目のテストで何点取る必要がありますか？,98,100,,,0,0,回答: 100\n確信度: どちらともいえない
mgsm_ja_207,math,claude-sonnet-4-6,ling_1s,マイケルは自転車に乗ることが大好きです。彼は少なくとも週に5回乗って、毎回25キロ走ります。彼はそれを4週間行い、それから週に2回だけ、しかし60キロ毎回乗ることに決めました、彼はそれを3週間続けました。マイケルは全部で何キロ走りましたか？,860,860,,,1,0,回答: 860\n確信度: ほぼ確実
mgsm_ja_208,math,claude-sonnet-4-6,ling_1s,ジョーのハロウィーンキャンディーの袋には25個のチョコレートバーと80個のりんご飴が入っています。それぞれのチョコレートバーはりんご飴の2倍の重さです。それぞれのチョコレートバーが40グラムの場合、ジョーのキャンディーの袋の重さは何グラムになりますか？,2600,2600,,,1,0,回答: 2600\n確信度: ほぼ確実
mgsm_ja_209,math,claude-sonnet-4-6,ling_1s,ローズは月曜日に店に行き、ケーキを4個買いました。火曜日、彼女は違う店に行って、3倍の数のケーキを買いました。水曜日、彼女はまた別の店に行って、火曜日に買ったケーキの数の5倍の数のケーキを購入しました。3日間で何個のケーキを購入しましたか？,76,76,,,1,0,回答: 76\n確信度: ほぼ確実
mgsm_ja_210,math,claude-sonnet-4-6,ling_1s,20ダースのカップは、$6000で売られている半ダースの皿の総額よりも、$1200安いです。それぞれのカップを購入する際の総額を計算しなさい。,145,[4800],,,0,0,問題を整理します。\n\n- 半ダース(6個)の皿の総額: $6000\n- 20ダース(240個)のカップの総額 = $6000 - $1200 = $4800\n\n回答: [4800]\n確信度: [かなり自信がある]
mgsm_ja_211,math,claude-sonnet-4-6,ling_1s,サラは自分の新しいジャケットと2足の靴を買いにいった。彼女が欲しいジャケットは30ドルで、靴は1足20ドルだった。サラは近所の子供の世話を4回してそれぞれ5ドル稼いだ。彼女の両親は彼女が芝を刈るたびに4ドルくれる。もしもサラが、子供の面倒をみ始める前にすでに10ドル貯金している場合、彼女がジャケットと靴を手に入れるためには何回芝を刈る必要がある？,10,[数値のみ],,,0,0,回答: [数値のみ]\n\nまず必要な金額を計算します：\n- ジャケット：30ドル\n- 靴2足：20 × 2 = 40ドル\n- 合計：70ドル\n\n次に持っているお金を計算します：\n- 貯金：10ドル\n- 子供の世話：4回 × 5ドル = 20ドル\n- 合計：30ドル\n\n不足額：70 - 30 = 40ドル\n\n芝刈りの回数：40 ÷ 4 = 10回\n\n回答: 10\n確信度: ほぼ確実
mgsm_ja_212,math,claude-sonnet-4-6,ling_1s,ジェリーは鶏の群れを所有している。赤鶏は1日に3つの卵を産み、白鶏は1日に5つの卵を産む。ジェリーは毎日卵を42個集める。もしも彼が赤鶏よりも2匹多い白鶏を所有していた場合、赤鶏は何匹いるか？,4,4,,,1,0,回答: 4\n確信度: ほぼ確実
mgsm_ja_213,math,claude-sonnet-4-6,ling_1s,ゲリーは1.5マイルと6マイルの長方形の、地元の公園の端を歩くことが好きだ。彼が1時間に3マイル歩くとすると、彼は何時間歩くことに使う？,5,5,,,1,0,回答: 5\n確信度: ほぼ確実
mgsm_ja_214,math,claude-sonnet-4-6,ling_1s,1ドルストアで、ストーンは入ってくる100人の客を数えた。翌日、彼女は初日よりも50人多い客が入ってくる様子を数えた。3日のお客さんの数が全部で500人の場合、3日目には何人の客が入ってきたか？,250,250,,,1,0,回答: 250\n確信度: ほぼ確実
mgsm_ja_215,math,claude-sonnet-4-6,ling_1s,ジェリーは2つのプールを持ち、どちらも水漏れがあり、1分に4ガロンの水が出る。4分前、大きいプールには小さいプールの2倍の水が入っていた。今、大きなプールは小さいプールの4倍の水が入っている。今、小さいプールはどれだけの水が入っている？,8,8,,,1,0,4分前の状態を考える。\n\n小さいプールの水量を4分前: s、大きいプールの水量: 2s\n\n4分後（現在）:\n- 小さいプール: s - 4×4 = s - 16\n- 大きいプール: 2s - 4×4 = 2s - 16\n\n現在、大きいプールは小さいプールの4倍:\n2s - 16 = 4(s - 16)\n2s - 16 = 4s - 64\n48 = 2s\ns = 24\n\n現在の小さいプール: 24 - 16 = 8\n\n回答: 8\n確信度: ほぼ確実
mgsm_ja_216,math,claude-sonnet-4-6,ling_1s,ローリーは320ドルの靴とそれに合う32ドルのベルトを買いたいと思っています。彼女はアルバイトで時給8ドルを稼いでいます。買い物ができるまでに何時間働く必要があるでしょうか？,44,44,,,1,0,回答: 44\n確信度: ほぼ確実
mgsm_ja_217,math,claude-sonnet-4-6,ling_1s,"ジャネスは2,000ドル借りて、10%増しで返済すると約束しました。12か月間にわたり月165ドル払うとした場合、12か月後の負債残高はいくらになっていますか？",220,220,,,1,0,回答: 220\n確信度: かなり自信がある
mgsm_ja_218,math,claude-sonnet-4-6,ling_1s,花瓶には4本のバラがあります。花瓶に薔薇よりも7本多いダリアが入っています。花瓶には全部で何本の花が入っていますか？,15,15,,,1,0,回答: 15\n確信度: ほぼ確実
mgsm_ja_219,math,claude-sonnet-4-6,ling_1s,エイドリアンの年齢はハリエットの年齢の3倍で、ハリエットはザックの年齢の半分の年齢です。もしもハリエットが今21歳だとしたら、3年後3人の平均年齢はいくつになりますか。,45,41,,,0,0,回答: 41\n確信度: ほぼ確実
mgsm_ja_220,math,claude-sonnet-4-6,ling_1s,ボードゲームで4人の生徒たちは全部で251ポイント獲得しました。ナオミは68ポイント得ました。ユリはナオミが得たポイントの半分よりも10多くポイントを獲得し、ブリアナはナオミよりも17ポイント多く獲得しました。ジョジョは何ポイント得ましたか？,54,54,,,1,0,回答の計算:\n- ナオミ: 68ポイント\n- ユリ: 68 ÷ 2 + 10 = 34 + 10 = 44ポイント\n- ブリアナ: 68 + 17 = 85ポイント\n- ジョジョ: 251 - 68 - 44 - 85 = 54ポイント\n\n回答: 54\n確信度: ほぼ確実
mgsm_ja_221,math,claude-sonnet-4-6,ling_1s,カルメンはクロスワードパズルを解くのに10分、数独パズルを解くのに5分かかります。週末、クロスワードパズルを3つ、数独パズルを8つ行いました。彼女はどれほどの時間をこれらのパズルに費やしたでしょうか？,70,70,,,1,0,回答: 70\n確信度: ほぼ確実
mgsm_ja_222,math,claude-sonnet-4-6,ling_1s,ある水槽に120リットルの水が入っています。セリーヌは彼女の小さな庭に水をまくため水槽の水を90リットル分使用しました。その後、残った水量の2倍の量の雨水を集めることができました。水槽に入っている水の量はいくらですか？,90,90,,,1,0,回答: 90\n確信度: ほぼ確実
mgsm_ja_223,math,claude-sonnet-4-6,ling_1s,アンディは90本のゼラニウムと、ゼラニウムより40本少ないペチュニアを植える。全部で彼はいくら植えている？,140,140,,,1,0,回答: 140\n確信度: ほぼ確実
mgsm_ja_224,math,claude-sonnet-4-6,ling_1s,"ある会社が1年間で15,000ドルの広告費を使い、その3分の1の額を次の年に使いました。2年間で会社が払った広告費の合計はいくらですか？",20000,20000,,,1,0,回答: 20000\n確信度: ほぼ確実
mgsm_ja_225,math,claude-sonnet-4-6,ling_1s,カルロスとベンジはビーチにいます。カルロスは1時間30ドルでカヌーを借り、ベンジは1時間18ドルでバナナボートを借りました。カルロスがカヌーを3時間、ベンジがボートを5時間使用した場合、2人が合計で支払うレンタル料はいくらですか？,180,180,,,1,0,回答: 180\n確信度: ほぼ確実
mgsm_ja_226,math,claude-sonnet-4-6,ling_1s,アンドリューはニュージャージーからロチェスターまで車で旅行しようと計画しています。バスで移動すれば6日間かかり、車で移動すればその半分の日数で済みます。ロチェスターまでバスで移動し、ニュージャージーまで車で帰ってきたとしたら、何日間かかるでしょうか？,9,9,,,1,0,回答: 9\n確信度: ほぼ確実
mgsm_ja_227,math,claude-sonnet-4-6,ling_1s,ジェームズはポケモンカードを数えています。彼は30枚の炎タイプ、20枚の草タイプ、そして40枚の水タイプがあります。もしも彼が8枚の水タイプをなくし、14枚の草タイプを購入すれば、偶然選んだカードが水タイプになる確率は何になりますか（小数点以下四捨五入）？,33,31,,,0,0,回答: 31\n確信度: ほぼ確実
mgsm_ja_228,math,claude-sonnet-4-6,ling_1s,チャドは自分で作るブリトーをランチに注文しました。基本のブリトーは$6.50です。追加の肉を$2.00、追加のチーズを$1.00、$1.00アボカド、$0.25のソースを2つ注文付けます。彼はランチに追加で$3.00払ってアップグレードし、ポテトチップスと飲み物を付けました。会計時に使える$5.00のギフトカードを持っています。彼の料金は今いくらになりますか？,9,9.50,,,0,0,回答: 9.50\n確信度: ほぼ確実
mgsm_ja_229,math,claude-sonnet-4-6,ling_1s,カリンダは母親と一緒に360ピースのパズルに取り組んでいます。カリンダは1分あたり4つのピースをはめることができます。母親はカリンダの半分の数をはめることができます。このパズルを完成させるのに何時間かかるでしょうか？,1,2,,,0,0,回答: 2\n確信度: ほぼ確実
mgsm_ja_230,math,claude-sonnet-4-6,ling_1s,あるスイカ農園が120個の実の小さいスイカを栽培しました。アシュリンが農園を2か月後に訪れたところ、スイカの30%が収穫可能となっていたため、自宅に持って帰りました。2週間後に訪れたところ、残りのスイカの4分の3が収穫可能となっていたため、刈り取りました。そのときまだ収穫の準備ができていなかったスイカはいくつありましたか？,21,21,,,1,0,回答: 21\n確信度: ほぼ確実
mgsm_ja_231,math,claude-sonnet-4-6,ling_1s,"マークは自分の会社のため12台の車を買いました。車は1台あたり20,000ドルです。マークは車の税金を10%払い、登録のために1台あたり1,000ドル支払いました。合計でいくら払いましたか？","276,000",277200,,,0,0,回答: 277200\n確信度: どちらともいえない
mgsm_ja_232,math,claude-sonnet-4-6,ling_1s,カイリーとロバートはビーチで貝殻を集めるのが好きです。月曜日、カイリーはロバートより5つ多く貝殻を集め、ロバートは20の貝殻を集めました。火曜日、カイリーは月曜日の2倍の数の貝殻を集めました。カイリーが火曜日に集めた貝殻の数はいくつですか？,50,50,,,1,0,回答: 50\n確信度: ほぼ確実
mgsm_ja_233,math,claude-sonnet-4-6,ling_1s,ダックスはリンゴを摘みに畑に行き、庭の虫の数がアリの半分であると気付きました。もしもアリが50匹いたなら、畑には全部で何匹の昆虫がいますか。,75,75,,,1,0,回答: 75\n確信度: どちらともいえない
mgsm_ja_234,math,claude-sonnet-4-6,ling_1s,36匹のペンギンが雪の中で日光浴しています。うち3分の1が水にもぐり泳ぎ始めます。もう3分の1は洞窟に入り食料を食べます。まだ日光浴しているペンギンは何匹いますか？,12,12,,,1,0,回答: 12\n確信度: ほぼ確実
mgsm_ja_235,math,claude-sonnet-4-6,ling_1s,スティーブはもっとトマトを食べようと決意し、自分のチェリートマトの栽培を始めることにしました。彼はガールフレンドの2倍の量のトマトを食べます。彼は1日あたり6個のトマトを食べます。1つのつるから1週間あたり3つのトマトを作れるとした場合、スティーブは何本のつるが必要でしょうか？,21,14,,,0,0,回答: 14\n確信度: かなり自信がある
mgsm_ja_236,math,claude-sonnet-4-6,ling_1s,ジョンは友達と一緒にピザを注文しました。友達は合計20人いて、1人あたり4スライス食べられるようにしたいと考えています。ピザのスライスは1枚あたり8スライスです。ジョンはピザを何枚頼む必要がありますか？,10,10,,,1,0,回答: 10\n確信度: ほぼ確実
mgsm_ja_237,math,claude-sonnet-4-6,ling_1s,ラムはたくさんのペンを使います。5本の空のペンのインクを集めて1本のペンにすることでお金を節約できると気付きました。25本のペンを買って、インクが少なくなったときにそれを集めて1本のペンにした場合、合計何本のペンを使用できることになりますか？,31,31,,,1,0,回答: 31\n確信度: かなり自信がある
mgsm_ja_238,math,claude-sonnet-4-6,ling_1s,ジョニーはお小遣いの20ドルに10ドルを新たに加えた後、このお金を投資して1年間で3倍に増やしました。1年たった時点でジョニーはいくらもっていましたか？,90,90,,,1,0,回答: 90\n確信度: ほぼ確実
mgsm_ja_239,math,claude-sonnet-4-6,ling_1s,メアリーはジョーンより2歳若く、ジョーンはジェサより5歳年上です。ジェサが20歳の場合、3人の年齢の合計は何歳ですか？,68,73,,,0,0,回答: 73\n確信度: ほぼ確実
mgsm_ja_240,math,claude-sonnet-4-6,ling_1s,"学校の講堂に1,000人の学生がいました。講堂には3つの出入口A、B、Cがありました。出入口Aから30%の学生が退出して、残りの学生の5分の3が出入口Bから退出して、残りの学生が出入口Cから退出した場合、出入口Cから退出した学生の数は何人だったか、計算してください。",280,280,,,1,0,回答: 280\n確信度: ほぼ確実
mgsm_ja_241,math,claude-sonnet-4-6,ling_1s,ジェイムズはロバートより6つ多くキャンディをもっています。ジョンはロバートの2倍の数のキャンディをもっています。ジョンが54個のキャンディをもっている場合、ジョンはジェイムズに比べてキャンディを何個多くもっていますか？,21,21,,,1,0,回答: 21\n確信度: ほぼ確実
mgsm_ja_242,math,claude-sonnet-4-6,ling_1s,ドリーは2冊の本をもっています。パンドラは1冊もっています。ドリーとパンドラが自分の本に加えて相手の本も読んだとしたら、2人で合計何冊読んだことになりますか？,6,6,,,1,0,回答: 6\n確信度: かなり自信がある
mgsm_ja_243,math,claude-sonnet-4-6,ling_1s,マイクには5人の文通相手がいます。そのうち2人とは文通を止めました。文通相手はそれぞれ1週間に5枚からなる手紙を2回送ってきます。マイクは同じ要領で返信します。マイクは1枚あたり6分で書くことができます。1週間あたり何時間を手紙の執筆に費やしていますか？,3,3,,,1,0,回答の手順：\n- 残りの文通相手：5 - 2 = 3人\n- 1週間に受け取る手紙の回数：3人 × 2回 = 6回\n- 1週間に受け取る手紙の枚数：6回 × 5枚 = 30枚\n- マイクが書く枚数も同じ：30枚\n- かかる時間：30枚 × 6分 = 180分 = 3時間\n\n回答: 3\n確信度: ほぼ確実
mgsm_ja_244,math,claude-sonnet-4-6,ling_1s,"ジェイソンは1か月あたり1,000分間の通話ができる契約プランに入っています。毎日上司と15分間電話し、それ以外の人に対して今月は300分電話しました。今月が30日までの月だった場合、今月はあと何分間の通話が可能ですか？",250,250,,,1,0,回答: 250\n確信度: ほぼ確実
mgsm_ja_245,math,claude-sonnet-4-6,ling_1s,グリフィンはフライドポテトを24本もっていましたが、カイルがそのうち5本を取りました。ビリーはカイルの2倍の数を取りました。ジンジャーはグリフィンに何本かあげましたが、コルビーがカイルより3本少ない数のフライドポテトをグリフィンから取りました。最終的にグリフィンが27本のフライドポテトをもっていた場合、ジンジャーがグリフィンにあげた数は何本ですか？,20,20,,,1,0,回答の導出:\n- 最初: 24本\n- カイルが5本取る: 24 - 5 = 19本\n- ビリーがカイルの2倍(10本)取る: 19 - 10 = 9本\n- ジンジャーがx本あげる: 9 + x本\n- コルビーがカイルより3本少ない(5-3=2本)取る: 9 + x - 2 = 7 + x本\n- 最終的に27本: 7 + x = 27 → x = 20\n\n回答: 20\n確信度: ほぼ確実
mgsm_ja_246,math,claude-sonnet-4-6,ling_1s,ある水族館にカタツムリが4匹います。別の水族館にはカタツムリが32匹います。両者の差は、両方の水族館にいる魚の合計数の2倍です。それぞれの水族館に同じ数の魚がいるとすると、それぞれの水族館にいる魚は何匹ずつでしょうか？,7,7,,,1,0,回答: 7\n確信度: ほぼ確実
mgsm_ja_247,math,claude-sonnet-4-6,ling_1s,ジーンはメイクアップアーティストから1時間250ドルを請求されます。出演している映画では高額のメイクアップが必要とされていて、メイクアップは毎回6時間かかり、それを1週間に4回行わないといけません。映画は5週間で終わりました。映画が完了した後、多額の支払いになったので、メイクアップアーティストはジーンに10%の割引を与えました。ジーンはいくら払いましたか？,27000,27000,,,1,0,回答: 27000\n確信度: ほぼ確実
mgsm_ja_248,math,claude-sonnet-4-6,ling_1s,イザベルは妹の誕生日会に向けパーティー用品を購入しました。彼女はケーキの材料に$12、誕生日プレゼントに$43、飾り付けに$15、招待カードに$4、会に参加するゲストのお土産バッグに$22使いました。彼女は両親2人と、費用を均等に3等分します。それぞれ何ドル払いましたか？,32,[32],,,1,0,回答: [32]\n確信度: [ほぼ確実]
mgsm_ja_249,math,claude-sonnet-4-6,ling_1s,シェフはタマネギを4袋買いました。それぞれ50ポンドの重さがあります。タマネギ1ポンドは$1.50です。シェフはいくら使いましたか？,300,300,,,1,0,回答: 300\n確信度: ほぼ確実
mgsm_ja_250,math,claude-sonnet-4-6,ling_1s,月曜日、スーは妹と同じだけのクッキーを食べた。火曜日、彼女は妹の2倍のクッキーを食べた。妹は月曜日に5枚のクッキーを食べ、翌日は13枚のクッキーを食べた。もしも1枚のクッキーが200カロリーだとすると、スーは妹と比べてどれだけ多くのカロリーを得ましたか？,"5,600",2600,,,0,0,回答と確信度を計算します。\n\n月曜日:\n- 妹: 5枚\n- スー: 5枚（妹と同じ）\n\n火曜日:\n- 妹: 13枚\n- スー: 13×2 = 26枚\n\n合計:\n- 妹: 5+13 = 18枚\n- スー: 5+26 = 31枚\n\n差: 31-18 = 13枚\nカロリー差: 13×200 = 2600カロリー\n\n回答: 2600\n確信度: ほぼ確実
